moy,dom,hod,Toutdoor,Qheat_profile,Q_dhw_profile,Q_house_profile
1.0,16.0,5.0,-4.9,3.230045506715261,0.0,3.230045506715261
1.0,16.0,6.0,-4.9,3.230045506715261,0.0,3.230045506715261
1.0,16.0,7.0,-5.3,3.2984062581801346,0.0,3.2984062581801346
1.0,16.0,8.0,-6.2,3.452217948976099,1.6099999999999999,5.062217948976099
1.0,16.0,9.0,-4.4,3.144594567384169,0.42,3.564594567384169
1.0,16.0,10.0,-2.4,2.802790810059803,0.21,3.012790810059803
1.0,16.0,11.0,-0.5,2.4780772406016554,0.105,2.5830772406016553
1.0,16.0,12.0,0.7,2.2729949862070358,0.21,2.4829949862070357
1.0,16.0,13.0,1.4,2.153363671143507,0.315,2.468363671143507
1.0,16.0,14.0,1.8,2.085002919678634,0.0,2.085002919678634
1.0,16.0,15.0,1.4,2.153363671143507,0.105,2.258363671143507
1.0,16.0,16.0,-0.2,2.4268066770030003,0.105,2.5318066770030003
1.0,16.0,17.0,-1.3,2.6147987435314017,0.105,2.7197987435314017
1.0,16.0,18.0,-2.7,2.854061373658458,0.0,2.854061373658458
1.0,16.0,19.0,-4.2,3.1104141916517327,0.315,3.4254141916517327
1.0,16.0,20.0,-4.1,3.0933240037855145,0.105,3.1983240037855145
1.0,16.0,21.0,-4.9,3.230045506715261,0.735,3.965045506715261
1.0,16.0,22.0,-4.2,3.1104141916517327,1.505,4.615414191651732
1.0,16.0,23.0,-5.3,3.2984062581801346,0.0,3.2984062581801346
1.0,16.0,24.0,-6.3,3.4693081368423173,0.0,3.4693081368423173
1.0,17.0,1.0,-6.7,3.5376688883071905,0.0,3.5376688883071905
1.0,17.0,2.0,-6.4,3.4863983247085355,0.0,3.4863983247085355
1.0,17.0,3.0,-6.8,3.554759076173409,0.0,3.554759076173409
1.0,17.0,4.0,-7.4,3.6573002033707187,0.0,3.6573002033707187
1.0,17.0,5.0,-7.7,3.7085707669693737,0.0,3.7085707669693737
1.0,17.0,6.0,-8.5,3.84529226989912,0.0,3.84529226989912
1.0,17.0,7.0,-8.7,3.879472645631557,0.0,3.879472645631557
1.0,17.0,8.0,-8.8,3.896562833497775,1.6099999999999999,5.5065628334977745
1.0,17.0,9.0,-6.8,3.554759076173409,0.42,3.974759076173409
1.0,17.0,10.0,-5.0,3.247135694581479,0.21,3.457135694581479
1.0,17.0,11.0,-2.8,2.8711515615246768,0.105,2.9761515615246767
1.0,17.0,12.0,-0.4,2.460987052735437,0.21,2.670987052735437
1.0,17.0,13.0,0.0,2.3926263012705635,0.315,2.7076263012705635
1.0,17.0,14.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,17.0,15.0,0.5,2.307175361939472,0.105,2.412175361939472
1.0,17.0,16.0,-0.8,2.5293478042003104,0.105,2.6343478042003103
1.0,17.0,17.0,-1.8,2.7002496828624936,0.105,2.8052496828624935
1.0,17.0,18.0,-2.6,2.83697118579224,0.0,2.83697118579224
1.0,17.0,19.0,-3.9,3.0591436280530777,0.315,3.3741436280530777
1.0,17.0,20.0,-4.6,3.1787749431166064,0.105,3.2837749431166063
1.0,17.0,21.0,-5.3,3.2984062581801346,0.735,4.033406258180134
1.0,17.0,22.0,-6.3,3.4693081368423173,1.505,4.974308136842318
1.0,17.0,23.0,-7.3,3.6402100155045005,0.0,3.6402100155045005
1.0,17.0,24.0,-7.5,3.674390391236937,0.0,3.674390391236937
1.0,18.0,1.0,-7.9,3.74275114270181,0.0,3.74275114270181
1.0,18.0,2.0,-8.2,3.794021706300465,0.0,3.794021706300465
1.0,18.0,3.0,-8.6,3.8623824577653387,0.0,3.8623824577653387
1.0,18.0,4.0,-7.4,3.6573002033707187,0.0,3.6573002033707187
1.0,18.0,5.0,-7.5,3.674390391236937,0.0,3.674390391236937
1.0,18.0,6.0,-6.8,3.554759076173409,0.0,3.554759076173409
1.0,18.0,7.0,-6.2,3.452217948976099,0.0,3.452217948976099
1.0,18.0,8.0,-5.9,3.4009473853774437,1.6099999999999999,5.0109473853774436
1.0,18.0,9.0,-5.2,3.281316070313916,0.42,3.701316070313916
1.0,18.0,10.0,-4.0,3.0762338159192963,0.21,3.2862338159192963
1.0,18.0,11.0,-3.4,2.973692688721986,0.105,3.078692688721986
1.0,18.0,12.0,-2.8,2.8711515615246768,0.21,3.0811515615246767
1.0,18.0,13.0,-2.2,2.7686104343273663,0.315,3.0836104343273663
1.0,18.0,14.0,-2.0,2.73443005859493,0.0,2.73443005859493
1.0,18.0,15.0,-1.7,2.683159494996275,0.105,2.788159494996275
1.0,18.0,16.0,-1.4,2.63188893139762,0.105,2.73688893139762
1.0,18.0,17.0,-1.2,2.597708555665183,0.105,2.702708555665183
1.0,18.0,18.0,-1.1,2.580618367798965,0.0,2.580618367798965
1.0,18.0,19.0,-1.0,2.5635281799327467,0.315,2.8785281799327467
1.0,18.0,20.0,-0.9,2.5464379920665285,0.105,2.6514379920665285
1.0,18.0,21.0,-0.8,2.5293478042003104,0.735,3.2643478042003102
1.0,18.0,22.0,-0.7,2.5122576163340917,1.505,4.017257616334092
1.0,18.0,23.0,-0.6,2.4951674284678735,0.0,2.4951674284678735
1.0,18.0,24.0,-0.6,2.4951674284678735,0.0,2.4951674284678735
1.0,19.0,1.0,-0.5,2.4780772406016554,0.0,2.4780772406016554
1.0,19.0,2.0,-0.5,2.4780772406016554,0.0,2.4780772406016554
1.0,19.0,3.0,-0.6,2.4951674284678735,0.0,2.4951674284678735
1.0,19.0,4.0,-0.5,2.4780772406016554,0.0,2.4780772406016554
1.0,19.0,5.0,-0.7,2.5122576163340917,0.0,2.5122576163340917
1.0,19.0,6.0,-0.8,2.5293478042003104,0.0,2.5293478042003104
1.0,19.0,7.0,-0.9,2.5464379920665285,0.0,2.5464379920665285
1.0,19.0,8.0,-1.2,2.597708555665183,1.6099999999999999,4.207708555665183
1.0,19.0,9.0,-1.2,2.597708555665183,0.42,3.017708555665183
1.0,19.0,10.0,-1.1,2.580618367798965,0.21,2.790618367798965
1.0,19.0,11.0,-1.0,2.5635281799327467,0.105,2.6685281799327467
1.0,19.0,12.0,-0.5,2.4780772406016554,0.21,2.6880772406016553
1.0,19.0,13.0,-0.9,2.5464379920665285,0.315,2.8614379920665285
1.0,19.0,14.0,-0.9,2.5464379920665285,0.0,2.5464379920665285
1.0,19.0,15.0,-0.9,2.5464379920665285,0.105,2.6514379920665285
1.0,19.0,16.0,-0.6,2.4951674284678735,0.105,2.6001674284678735
1.0,19.0,17.0,-0.2,2.4268066770030003,0.105,2.5318066770030003
1.0,19.0,18.0,0.1,2.3755361134043453,0.0,2.3755361134043453
1.0,19.0,19.0,0.2,2.358445925538127,0.315,2.673445925538127
1.0,19.0,20.0,0.3,2.3413557376719085,0.105,2.4463557376719085
1.0,19.0,21.0,0.3,2.3413557376719085,0.735,3.0763557376719084
1.0,19.0,22.0,0.0,2.3926263012705635,1.505,3.8976263012705634
1.0,19.0,23.0,-0.2,2.4268066770030003,0.0,2.4268066770030003
1.0,19.0,24.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,20.0,1.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,20.0,2.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,20.0,3.0,-0.3,2.4438968648692185,0.0,2.4438968648692185
1.0,20.0,4.0,-0.9,2.5464379920665285,0.0,2.5464379920665285
1.0,20.0,5.0,-0.7,2.5122576163340917,0.0,2.5122576163340917
1.0,20.0,6.0,-0.9,2.5464379920665285,0.0,2.5464379920665285
1.0,20.0,7.0,-0.2,2.4268066770030003,0.0,2.4268066770030003
1.0,20.0,8.0,-0.1,2.409716489136782,1.6099999999999999,4.019716489136782
1.0,20.0,9.0,0.2,2.358445925538127,0.42,2.778445925538127
1.0,20.0,10.0,0.5,2.307175361939472,0.21,2.517175361939472
1.0,20.0,11.0,0.6,2.290085174073254,0.105,2.395085174073254
1.0,20.0,12.0,0.7,2.2729949862070358,0.21,2.4829949862070357
1.0,20.0,13.0,0.6,2.290085174073254,0.315,2.605085174073254
1.0,20.0,14.0,1.1,2.204634234742162,0.0,2.204634234742162
1.0,20.0,15.0,0.3,2.3413557376719085,0.105,2.4463557376719085
1.0,20.0,16.0,0.1,2.3755361134043453,0.105,2.4805361134043453
1.0,20.0,17.0,0.2,2.358445925538127,0.105,2.463445925538127
1.0,20.0,18.0,0.1,2.3755361134043453,0.0,2.3755361134043453
1.0,20.0,19.0,0.2,2.358445925538127,0.315,2.673445925538127
1.0,20.0,20.0,0.1,2.3755361134043453,0.105,2.4805361134043453
1.0,20.0,21.0,0.0,2.3926263012705635,0.735,3.1276263012705634
1.0,20.0,22.0,-0.2,2.4268066770030003,1.505,3.9318066770030002
1.0,20.0,23.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,20.0,24.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,21.0,1.0,0.1,2.3755361134043453,0.0,2.3755361134043453
1.0,21.0,2.0,0.1,2.3755361134043453,0.0,2.3755361134043453
1.0,21.0,3.0,0.1,2.3755361134043453,0.0,2.3755361134043453
1.0,21.0,4.0,-0.1,2.409716489136782,0.0,2.409716489136782
1.0,21.0,5.0,-0.3,2.4438968648692185,0.0,2.4438968648692185
1.0,21.0,6.0,-0.4,2.460987052735437,0.0,2.460987052735437
1.0,21.0,7.0,-0.4,2.460987052735437,0.0,2.460987052735437
1.0,21.0,8.0,-0.9,2.5464379920665285,1.6099999999999999,4.156437992066529
1.0,21.0,9.0,-1.7,2.683159494996275,0.42,3.103159494996275
1.0,21.0,10.0,-1.6,2.6660693071300567,0.21,2.8760693071300567
1.0,21.0,11.0,-0.9,2.5464379920665285,0.105,2.6514379920665285
1.0,21.0,12.0,-0.3,2.4438968648692185,0.21,2.6538968648692185
1.0,21.0,13.0,0.3,2.3413557376719085,0.315,2.6563557376719085
1.0,21.0,14.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,21.0,15.0,0.6,2.290085174073254,0.105,2.395085174073254
1.0,21.0,16.0,0.7,2.2729949862070358,0.105,2.3779949862070358
1.0,21.0,17.0,0.7,2.2729949862070358,0.105,2.3779949862070358
1.0,21.0,18.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,21.0,19.0,-0.2,2.4268066770030003,0.315,2.7418066770030003
1.0,21.0,20.0,-0.2,2.4268066770030003,0.105,2.5318066770030003
1.0,21.0,21.0,-0.1,2.409716489136782,0.735,3.144716489136782
1.0,21.0,22.0,0.1,2.3755361134043453,1.505,3.8805361134043452
1.0,21.0,23.0,0.4,2.3242655498056903,0.0,2.3242655498056903
1.0,21.0,24.0,0.6,2.290085174073254,0.0,2.290085174073254
1.0,22.0,1.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,22.0,2.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,22.0,3.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,22.0,4.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,22.0,5.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,22.0,6.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,22.0,7.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,22.0,8.0,0.9,2.238814610474599,1.6099999999999999,3.848814610474599
1.0,22.0,9.0,1.1,2.204634234742162,0.42,2.624634234742162
1.0,22.0,10.0,1.6,2.1191832954110708,0.21,2.3291832954110707
1.0,22.0,11.0,1.8,2.085002919678634,0.105,2.190002919678634
1.0,22.0,12.0,2.5,1.965371604615106,0.21,2.175371604615106
1.0,22.0,13.0,2.8,1.9141010410164507,0.315,2.2291010410164507
1.0,22.0,14.0,3.0,1.8799206652840144,0.0,1.8799206652840144
1.0,22.0,15.0,3.7,1.7602893502204862,0.105,1.8652893502204861
1.0,22.0,16.0,4.5,1.6235678472907396,0.105,1.7285678472907395
1.0,22.0,17.0,5.1,1.5210267200934298,0.105,1.6260267200934297
1.0,22.0,18.0,5.3,1.486846344360993,0.0,1.486846344360993
1.0,22.0,19.0,5.3,1.486846344360993,0.315,1.801846344360993
1.0,22.0,20.0,5.2,1.5039365322272116,0.105,1.6089365322272116
1.0,22.0,21.0,5.0,1.5381169079596482,0.735,2.2731169079596483
1.0,22.0,22.0,5.1,1.5210267200934298,1.505,3.0260267200934297
1.0,22.0,23.0,4.8,1.5722972836920845,0.0,1.5722972836920845
1.0,22.0,24.0,4.9,1.5552070958258664,0.0,1.5552070958258664
1.0,23.0,1.0,5.2,1.5039365322272116,0.0,1.5039365322272116
1.0,23.0,2.0,5.1,1.5210267200934298,0.0,1.5210267200934298
1.0,23.0,3.0,5.2,1.5039365322272116,0.0,1.5039365322272116
1.0,23.0,4.0,4.9,1.5552070958258664,0.0,1.5552070958258664
1.0,23.0,5.0,5.1,1.5210267200934298,0.0,1.5210267200934298
1.0,23.0,6.0,6.3,1.31594446569881,0.0,1.31594446569881
1.0,23.0,7.0,5.5,1.4526659686285566,0.0,1.4526659686285566
1.0,23.0,8.0,5.2,1.5039365322272116,1.6099999999999999,3.1139365322272115
1.0,23.0,9.0,5.9,1.3843052171636832,0.42,1.804305217163683
1.0,23.0,10.0,6.0,1.367215029297465,0.21,1.577215029297465
1.0,23.0,11.0,6.4,1.2988542778325916,0.105,1.4038542778325915
1.0,23.0,12.0,8.0,1.0254112719730988,0.21,1.2354112719730987
1.0,23.0,13.0,7.6,1.093772023437972,0.315,1.408772023437972
1.0,23.0,14.0,7.8,1.0595916477055354,0.0,1.0595916477055354
1.0,23.0,15.0,7.8,1.0595916477055354,0.105,1.1645916477055354
1.0,23.0,16.0,7.4,1.1279523991704086,0.105,1.2329523991704086
1.0,23.0,17.0,7.0,1.1963131506352818,0.105,1.3013131506352817
1.0,23.0,18.0,7.2,1.1621327749028452,0.0,1.1621327749028452
1.0,23.0,19.0,7.8,1.0595916477055354,0.315,1.3745916477055353
1.0,23.0,20.0,8.1,1.0083210841068804,0.105,1.1133210841068804
1.0,23.0,21.0,8.8,0.8886897690433521,0.735,1.623689769043352
1.0,23.0,22.0,9.5,0.7690584539798241,1.505,2.274058453979824
1.0,23.0,23.0,10.2,0.649427138916296,0.0,0.649427138916296
1.0,23.0,24.0,10.5,0.5981565753176409,0.0,0.5981565753176409
1.0,24.0,1.0,10.4,0.6152467631838592,0.0,0.6152467631838592
1.0,24.0,2.0,10.7,0.5639761995852044,0.0,0.5639761995852044
1.0,24.0,3.0,11.1,0.4956154481203311,0.0,0.4956154481203311
1.0,24.0,4.0,11.8,0.3759841330568027,0.0,0.3759841330568027
1.0,24.0,5.0,10.0,0.6836075146487325,0.0,0.6836075146487325
1.0,24.0,6.0,10.5,0.5981565753176409,0.0,0.5981565753176409
1.0,24.0,7.0,8.8,0.8886897690433521,0.0,0.8886897690433521
1.0,24.0,8.0,8.7,0.9057799569095707,1.6099999999999999,2.5157799569095705
1.0,24.0,9.0,9.2,0.8203290175784791,0.42,1.2403290175784791
1.0,24.0,10.0,9.2,0.8203290175784791,0.21,1.0303290175784792
1.0,24.0,11.0,10.2,0.649427138916296,0.105,0.754427138916296
1.0,24.0,12.0,9.7,0.7348780782473875,0.21,0.9448780782473875
1.0,24.0,13.0,10.3,0.6323369510500775,0.315,0.9473369510500775
1.0,24.0,14.0,9.7,0.7348780782473875,0.0,0.7348780782473875
1.0,24.0,15.0,9.4,0.7861486418460423,0.105,0.8911486418460423
1.0,24.0,16.0,8.8,0.8886897690433521,0.105,0.993689769043352
1.0,24.0,17.0,7.6,1.093772023437972,0.105,1.198772023437972
1.0,24.0,18.0,6.5,1.2817640899663734,0.0,1.2817640899663734
1.0,24.0,19.0,6.4,1.2988542778325916,0.315,1.6138542778325915
1.0,24.0,20.0,6.1,1.3501248414312468,0.105,1.4551248414312468
1.0,24.0,21.0,5.0,1.5381169079596482,0.735,2.2731169079596483
1.0,24.0,22.0,4.6,1.6064776594245214,1.505,3.111477659424521
1.0,24.0,23.0,4.0,1.7090187866218312,0.0,1.7090187866218312
1.0,24.0,24.0,3.0,1.8799206652840144,0.0,1.8799206652840144
1.0,25.0,1.0,3.3,1.8286501016853594,0.0,1.8286501016853594
1.0,25.0,2.0,3.2,1.8457402895515778,0.0,1.8457402895515778
1.0,25.0,3.0,3.5,1.7944697259529228,0.0,1.7944697259529228
1.0,25.0,4.0,4.1,1.691928598755613,0.0,1.691928598755613
1.0,25.0,5.0,5.4,1.4697561564947748,0.0,1.4697561564947748
1.0,25.0,6.0,5.8,1.4013954050299016,0.0,1.4013954050299016
1.0,25.0,7.0,6.1,1.3501248414312468,0.0,1.3501248414312468
1.0,25.0,8.0,6.4,1.2988542778325916,1.6099999999999999,2.9088542778325914
1.0,25.0,9.0,7.1,1.1792229627690636,0.42,1.5992229627690635
1.0,25.0,10.0,7.8,1.0595916477055354,0.21,1.2695916477055353
1.0,25.0,11.0,7.8,1.0595916477055354,0.105,1.1645916477055354
1.0,25.0,12.0,8.0,1.0254112719730988,0.21,1.2354112719730987
1.0,25.0,13.0,7.4,1.1279523991704086,0.315,1.4429523991704085
1.0,25.0,14.0,7.2,1.1621327749028452,0.0,1.1621327749028452
1.0,25.0,15.0,7.1,1.1792229627690636,0.105,1.2842229627690636
1.0,25.0,16.0,6.8,1.2304935263677186,0.105,1.3354935263677186
1.0,25.0,17.0,5.7,1.41848559289612,0.105,1.52348559289612
1.0,25.0,18.0,5.5,1.4526659686285566,0.0,1.4526659686285566
1.0,25.0,19.0,4.9,1.5552070958258664,0.315,1.8702070958258663
1.0,25.0,20.0,4.3,1.6577482230231761,0.105,1.7627482230231761
1.0,25.0,21.0,4.0,1.7090187866218312,0.735,2.444018786621831
1.0,25.0,22.0,4.1,1.691928598755613,1.505,3.196928598755613
1.0,25.0,23.0,4.1,1.691928598755613,0.0,1.691928598755613
1.0,25.0,24.0,3.2,1.8457402895515778,0.0,1.8457402895515778
1.0,26.0,1.0,3.4,1.811559913819141,0.0,1.811559913819141
1.0,26.0,2.0,3.4,1.811559913819141,0.0,1.811559913819141
1.0,26.0,3.0,3.2,1.8457402895515778,0.0,1.8457402895515778
1.0,26.0,4.0,2.8,1.9141010410164507,0.0,1.9141010410164507
1.0,26.0,5.0,3.0,1.8799206652840144,0.0,1.8799206652840144
1.0,26.0,6.0,4.2,1.6748384108893948,0.0,1.6748384108893948
1.0,26.0,7.0,4.5,1.6235678472907396,0.0,1.6235678472907396
1.0,26.0,8.0,4.6,1.6064776594245214,1.6099999999999999,3.2164776594245215
1.0,26.0,9.0,5.0,1.5381169079596482,0.42,1.958116907959648
1.0,26.0,10.0,5.4,1.4697561564947748,0.21,1.6797561564947747
1.0,26.0,11.0,5.8,1.4013954050299016,0.105,1.5063954050299015
1.0,26.0,12.0,5.7,1.41848559289612,0.21,1.62848559289612
1.0,26.0,13.0,5.0,1.5381169079596482,0.315,1.8531169079596481
1.0,26.0,14.0,5.7,1.41848559289612,0.0,1.41848559289612
1.0,26.0,15.0,6.1,1.3501248414312468,0.105,1.4551248414312468
1.0,26.0,16.0,6.0,1.367215029297465,0.105,1.472215029297465
1.0,26.0,17.0,5.8,1.4013954050299016,0.105,1.5063954050299015
1.0,26.0,18.0,5.7,1.41848559289612,0.0,1.41848559289612
1.0,26.0,19.0,4.4,1.640658035156958,0.315,1.955658035156958
1.0,26.0,20.0,4.1,1.691928598755613,0.105,1.796928598755613
1.0,26.0,21.0,3.2,1.8457402895515778,0.735,2.580740289551578
1.0,26.0,22.0,3.6,1.7773795380867046,1.505,3.2823795380867047
1.0,26.0,23.0,3.2,1.8457402895515778,0.0,1.8457402895515778
1.0,26.0,24.0,3.5,1.7944697259529228,0.0,1.7944697259529228
1.0,27.0,1.0,3.7,1.7602893502204862,0.0,1.7602893502204862
1.0,27.0,2.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,27.0,3.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,27.0,4.0,3.6,1.7773795380867046,0.0,1.7773795380867046
1.0,27.0,5.0,3.7,1.7602893502204862,0.0,1.7602893502204862
1.0,27.0,6.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,27.0,7.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,27.0,8.0,3.6,1.7773795380867046,1.6099999999999999,3.3873795380867042
1.0,27.0,9.0,3.3,1.8286501016853594,0.42,2.2486501016853593
1.0,27.0,10.0,3.2,1.8457402895515778,0.21,2.055740289551578
1.0,27.0,11.0,3.3,1.8286501016853594,0.105,1.9336501016853593
1.0,27.0,12.0,4.3,1.6577482230231761,0.21,1.8677482230231761
1.0,27.0,13.0,4.3,1.6577482230231761,0.315,1.972748223023176
1.0,27.0,14.0,5.6,1.4355757807623384,0.0,1.4355757807623384
1.0,27.0,15.0,5.1,1.5210267200934298,0.105,1.6260267200934297
1.0,27.0,16.0,5.0,1.5381169079596482,0.105,1.6431169079596482
1.0,27.0,17.0,4.5,1.6235678472907396,0.105,1.7285678472907395
1.0,27.0,18.0,4.3,1.6577482230231761,0.0,1.6577482230231761
1.0,27.0,19.0,4.1,1.691928598755613,0.315,2.006928598755613
1.0,27.0,20.0,3.9,1.7261089744880496,0.105,1.8311089744880495
1.0,27.0,21.0,4.8,1.5722972836920845,0.735,2.3072972836920846
1.0,27.0,22.0,4.5,1.6235678472907396,1.505,3.1285678472907392
1.0,27.0,23.0,4.6,1.6064776594245214,0.0,1.6064776594245214
1.0,27.0,24.0,5.0,1.5381169079596482,0.0,1.5381169079596482
1.0,28.0,1.0,4.2,1.6748384108893948,0.0,1.6748384108893948
1.0,28.0,2.0,3.0,1.8799206652840144,0.0,1.8799206652840144
1.0,28.0,3.0,2.4,1.9824617924813241,0.0,1.9824617924813241
1.0,28.0,4.0,2.4,1.9824617924813241,0.0,1.9824617924813241
1.0,28.0,5.0,2.3,1.9995519803475423,0.0,1.9995519803475423
1.0,28.0,6.0,1.9,2.0679127318124157,0.0,2.0679127318124157
1.0,28.0,7.0,1.5,2.136273483277289,0.0,2.136273483277289
1.0,28.0,8.0,1.5,2.136273483277289,1.6099999999999999,3.746273483277289
1.0,28.0,9.0,2.7,1.9311912288826694,0.42,2.3511912288826693
1.0,28.0,10.0,4.9,1.5552070958258664,0.21,1.7652070958258663
1.0,28.0,11.0,5.8,1.4013954050299016,0.105,1.5063954050299015
1.0,28.0,12.0,6.1,1.3501248414312468,0.21,1.5601248414312467
1.0,28.0,13.0,6.7,1.2475837142339368,0.315,1.5625837142339367
1.0,28.0,14.0,6.2,1.3330346535650284,0.0,1.3330346535650284
1.0,28.0,15.0,5.4,1.4697561564947748,0.105,1.5747561564947747
1.0,28.0,16.0,5.5,1.4526659686285566,0.105,1.5576659686285566
1.0,28.0,17.0,5.0,1.5381169079596482,0.105,1.6431169079596482
1.0,28.0,18.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,28.0,19.0,3.6,1.7773795380867046,0.315,2.0923795380867047
1.0,28.0,20.0,3.4,1.811559913819141,0.105,1.916559913819141
1.0,28.0,21.0,4.2,1.6748384108893948,0.735,2.4098384108893947
1.0,28.0,22.0,4.0,1.7090187866218312,1.505,3.214018786621831
1.0,28.0,23.0,4.2,1.6748384108893948,0.0,1.6748384108893948
1.0,28.0,24.0,4.1,1.691928598755613,0.0,1.691928598755613
1.0,29.0,1.0,3.8,1.7431991623542678,0.0,1.7431991623542678
1.0,29.0,2.0,3.4,1.811559913819141,0.0,1.811559913819141
1.0,29.0,3.0,3.7,1.7602893502204862,0.0,1.7602893502204862
1.0,29.0,4.0,3.6,1.7773795380867046,0.0,1.7773795380867046
1.0,29.0,5.0,3.0,1.8799206652840144,0.0,1.8799206652840144
1.0,29.0,6.0,1.2,2.187544046875944,0.0,2.187544046875944
1.0,29.0,7.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,29.0,8.0,-1.0,2.5635281799327467,1.6099999999999999,4.173528179932747
1.0,29.0,9.0,0.3,2.3413557376719085,0.42,2.7613557376719085
1.0,29.0,10.0,2.5,1.965371604615106,0.21,2.175371604615106
1.0,29.0,11.0,5.2,1.5039365322272116,0.105,1.6089365322272116
1.0,29.0,12.0,5.5,1.4526659686285566,0.21,1.6626659686285565
1.0,29.0,13.0,5.7,1.41848559289612,0.315,1.73348559289612
1.0,29.0,14.0,5.8,1.4013954050299016,0.0,1.4013954050299016
1.0,29.0,15.0,5.5,1.4526659686285566,0.105,1.5576659686285566
1.0,29.0,16.0,4.1,1.691928598755613,0.105,1.796928598755613
1.0,29.0,17.0,2.0,2.0508225439461976,0.105,2.1558225439461975
1.0,29.0,18.0,0.0,2.3926263012705635,0.0,2.3926263012705635
1.0,29.0,19.0,-0.6,2.4951674284678735,0.315,2.8101674284678735
1.0,29.0,20.0,0.1,2.3755361134043453,0.105,2.4805361134043453
1.0,29.0,21.0,-0.2,2.4268066770030003,0.735,3.161806677003
1.0,29.0,22.0,-0.1,2.409716489136782,1.505,3.914716489136782
1.0,29.0,23.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,29.0,24.0,2.0,2.0508225439461976,0.0,2.0508225439461976
1.0,30.0,1.0,1.4,2.153363671143507,0.0,2.153363671143507
1.0,30.0,2.0,0.2,2.358445925538127,0.0,2.358445925538127
1.0,30.0,3.0,-1.3,2.6147987435314017,0.0,2.6147987435314017
1.0,30.0,4.0,-1.8,2.7002496828624936,0.0,2.7002496828624936
1.0,30.0,5.0,-2.4,2.802790810059803,0.0,2.802790810059803
1.0,30.0,6.0,-2.5,2.8198809979260213,0.0,2.8198809979260213
1.0,30.0,7.0,-2.3,2.785700622193585,0.0,2.785700622193585
1.0,30.0,8.0,-2.5,2.8198809979260213,1.6099999999999999,4.429880997926022
1.0,30.0,9.0,-1.1,2.580618367798965,0.42,3.000618367798965
1.0,30.0,10.0,-0.5,2.4780772406016554,0.21,2.6880772406016553
1.0,30.0,11.0,0.8,2.255904798340817,0.105,2.360904798340817
1.0,30.0,12.0,1.9,2.0679127318124157,0.21,2.2779127318124157
1.0,30.0,13.0,2.4,1.9824617924813241,0.315,2.2974617924813243
1.0,30.0,14.0,3.6,1.7773795380867046,0.0,1.7773795380867046
1.0,30.0,15.0,4.1,1.691928598755613,0.105,1.796928598755613
1.0,30.0,16.0,2.6,1.9482814167488876,0.105,2.0532814167488875
1.0,30.0,17.0,2.5,1.965371604615106,0.105,2.070371604615106
1.0,30.0,18.0,2.3,1.9995519803475423,0.0,1.9995519803475423
1.0,30.0,19.0,2.4,1.9824617924813241,0.315,2.2974617924813243
1.0,30.0,20.0,2.5,1.965371604615106,0.105,2.070371604615106
1.0,30.0,21.0,1.9,2.0679127318124157,0.735,2.8029127318124156
1.0,30.0,22.0,1.6,2.1191832954110708,1.505,3.6241832954110706
1.0,30.0,23.0,0.5,2.307175361939472,0.0,2.307175361939472
1.0,30.0,24.0,1.1,2.204634234742162,0.0,2.204634234742162
1.0,31.0,1.0,0.9,2.238814610474599,0.0,2.238814610474599
1.0,31.0,2.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,31.0,3.0,0.7,2.2729949862070358,0.0,2.2729949862070358
1.0,31.0,4.0,1.0,2.2217244226083808,0.0,2.2217244226083808
1.0,31.0,5.0,0.8,2.255904798340817,0.0,2.255904798340817
1.0,31.0,6.0,0.5,2.307175361939472,0.0,2.307175361939472
1.0,31.0,7.0,0.3,2.3413557376719085,0.0,2.3413557376719085
1.0,31.0,8.0,0.4,2.3242655498056903,1.6099999999999999,3.93426554980569
1.0,31.0,9.0,0.6,2.290085174073254,0.42,2.710085174073254
1.0,31.0,10.0,1.1,2.204634234742162,0.21,2.414634234742162
1.0,31.0,11.0,1.4,2.153363671143507,0.105,2.258363671143507
1.0,31.0,12.0,1.5,2.136273483277289,0.21,2.346273483277289
